140.30030597867372, 
140.97150304455775, 
142.79746084734833, 
143.20904882594726, 
142.25431494838114, 
142.45827658217584, 
142.35455202140454, 
142.16898783805303, 
143.43172549384118, 
140.56683378456884, 
141.13602854031407, 
141.96386749998982, 
141.47127202587558, 
142.1529152353573, 
140.4888418501275, 
142.64681856384237, 
143.67810213560986, 
141.39548124181542, 
141.4683872661868, 
141.57202709295004, 
140.8840354512267, 
140.81114048352381, 
142.9886517897227, 
141.82075148477213, 
143.62131968000577, 
142.42352182220338, 
142.7052002046798, 
142.1828082165619, 
142.53584644106087, 
141.59935639985454, 
