2.8797212403589025, 
2.826583273400934, 
2.947238739719109, 
2.9211104671647474, 
2.94697155320142, 
2.8322656052740323, 
2.965605753279189, 
2.8998063535792467, 
2.9491324828137016, 
2.8656872908678483, 
2.9578928870363153, 
3.0204989986259667, 
2.9284471922921456, 
2.8547194714959323, 
2.932093006008591, 
2.879507432173349, 
2.8352944397548954, 
2.8553062431557787, 
2.870890300146076, 
2.9211814243546312, 
2.8722150438427683, 
2.959437024175897, 
2.8748920023448052, 
2.873594689776361, 
2.839992808307127, 
2.8128955997210277, 
2.9217887685384514, 
3.0009759557450866, 
2.9780214077769314, 
2.8550325555387226, 
