10.595396448679784, 
10.648058218239294, 
10.600244644817586, 
10.603872818677837, 
10.600100618293359, 
10.59837961703279, 
10.625382487662208, 
10.584612049430644, 
10.566385419774925, 
10.609550543199294, 
10.575970016272217, 
10.640152946814712, 
10.607639613818892, 
10.588125071760542, 
10.562635781543266, 
10.618154059086773, 
10.575352837112714, 
10.619240782538812, 
10.64488957432191, 
10.59389363101713, 
10.672165505987705, 
10.612016433895926, 
10.649556305481218, 
10.608711334752519, 
10.62460841752927, 
10.614547705517067, 
10.608087694538558, 
10.685301892357199, 
10.61302486247676, 
10.595317330265797, 
