4.441271681044906, 
4.312440802842452, 
4.4342874614947405, 
4.390870835151891, 
4.4413299031133056, 
4.360041088446965, 
4.514344439157647, 
4.292183670600683, 
4.402199748748406, 
4.340613732545409, 
4.333842756930224, 
4.37384281138869, 
4.232544395215929, 
4.430844230327052, 
4.391570707833612, 
4.372405939309603, 
4.357164545444964, 
4.4023152482398915, 
4.362961459686197, 
4.367584972601498, 
4.321494117740096, 
4.416016466684979, 
4.419820490181468, 
4.358586227132428, 
4.3517679117091985, 
4.529182224692496, 
4.322653060080867, 
4.247652120976315, 
4.282363256931449, 
4.337676482349262, 
