72.85800323933434, 
71.05618787187501, 
72.69254323940798, 
71.35714617325793, 
72.58074917529306, 
73.18717394875016, 
73.45175785638662, 
73.57010461782718, 
73.99338522864694, 
72.58870491918444, 
72.7436858617205, 
71.74156914931383, 
73.32591057924769, 
71.9579438429526, 
74.15770457632507, 
72.81225929160324, 
71.2081620002491, 
71.90283997628231, 
73.4324396760929, 
72.91262889387758, 
73.93662524577613, 
74.01883147453728, 
73.91333078280243, 
73.43857884982464, 
73.14421275516371, 
71.37758983749733, 
72.47773807993956, 
72.55116486938012, 
73.2953397416065, 
73.38508728937674, 
