362.7349585091288, 
364.04661946126896, 
361.66713747467367, 
360.9062989952457, 
362.5141619751616, 
358.7883062164393, 
363.21152248065863, 
361.6535734587826, 
362.575706029451, 
365.1095901723288, 
362.65661472694893, 
357.63861026990304, 
364.6194590157987, 
359.70913630806155, 
360.7634592248287, 
364.4165203666935, 
360.348956821134, 
360.1436683301669, 
361.5695322374206, 
365.1917304376175, 
361.1471168131637, 
361.20517627620603, 
363.9707342239568, 
362.2036087687275, 
359.3471331656892, 
363.6238163470243, 
362.6226300604964, 
361.428084372635, 
360.6416539780043, 
362.5222720620998, 
