2113150.923750191, 
2093668.1815926572, 
2091930.9574342007, 
2106950.0256476537, 
2087242.0735380508, 
2088153.782853547, 
2104281.552401251, 
2093316.977292627, 
2111703.347080833, 
2117055.300116982, 
2102145.7839941266, 
2093198.5671591586, 
2095430.7625950288, 
2094081.4924713161, 
2088474.206993578, 
2094365.3331848641, 
2088054.3552803558, 
2105515.5028262744, 
2087889.6694159915, 
2089878.3615625298, 
2091658.3446636517, 
2101733.5675113103, 
2099079.7898723623, 
2099311.4004119304, 
2091014.437141019, 
2112418.246203485, 
2109718.693666046, 
2091236.803653349, 
2104231.9349942897, 
2102685.814995849, 
