372.03984889038117, 
371.25409210201826, 
370.67220609739485, 
371.6820926465188, 
374.13287456905243, 
370.124176466331, 
371.6305546041622, 
371.0600638380906, 
370.2782189644839, 
368.54544077136734, 
369.71575237192263, 
372.58573699337967, 
369.4170869184083, 
373.17430240778634, 
369.51629270918045, 
371.80919419395855, 
370.0585375364995, 
373.8830842717444, 
371.22431036261196, 
372.1462047202243, 
371.64034328247277, 
374.5437210623339, 
369.8157081472705, 
369.7667257704719, 
371.60583705398216, 
372.576714348925, 
370.6607529398723, 
370.1175433853127, 
370.17744999057834, 
369.6385460227938, 
