194597.66271064154, 
199373.9426339858, 
199410.55185763838, 
195881.82836018715, 
198000.78083200162, 
198858.6018835349, 
196767.49124192953, 
196358.43692848398, 
198352.89997365413, 
200333.85342643663, 
192722.0832793818, 
198215.14512645794, 
204228.77396333366, 
196675.04943742705, 
201994.3927143476, 
197894.1027020545, 
198557.37855697947, 
197569.6436124343, 
193899.4455245594, 
195640.6601689579, 
201313.6727134217, 
195689.57897566466, 
201112.62010829468, 
197737.68222373992, 
200715.25428143074, 
195497.46631259445, 
196876.29957345364, 
199733.49465172054, 
198433.47259699492, 
198563.9867791466, 
