305.03580386014386, 
293.7403261336188, 
295.8910135691315, 
311.6985080685324, 
298.7019061125545, 
306.13961963545944, 
303.2798685840753, 
311.8337453481114, 
307.07215322580055, 
302.80999966013826, 
299.19442365700473, 
299.64350228596464, 
308.4646914274336, 
307.67335711019336, 
298.59289814610156, 
307.99029085467555, 
302.5393941840946, 
300.7603627641175, 
306.5172021342734, 
302.7336079946494, 
303.68620325686453, 
304.8326759862984, 
303.6740446836529, 
304.81475656528494, 
291.54015506610824, 
299.21986994634824, 
300.76729632309014, 
301.7374695186617, 
308.5673408561143, 
299.8855671699845, 
