118.55168339834104, 
114.14463918319733, 
117.90865013396593, 
113.13978604639632, 
119.3677733347448, 
115.2339770525435, 
117.9298915669177, 
120.26773672781555, 
114.6885711343929, 
118.13238387053248, 
117.58213843698493, 
112.28466124550826, 
114.11204344590547, 
111.91531206473506, 
116.41906321965246, 
115.33852274556997, 
115.02058340341871, 
119.18347382098285, 
114.31014687764069, 
115.6883731914454, 
116.28644702054541, 
117.83531984831465, 
117.88963144300754, 
114.37075186059194, 
114.95105949590479, 
116.47881893697185, 
120.57726529478329, 
113.56221848169575, 
113.85044922739661, 
107.63138763799948, 
