265546.6588538833, 
275632.1971440553, 
254022.22437087723, 
261238.89159981444, 
267406.1668012442, 
263168.4274380214, 
270874.4311588047, 
257312.08004601824, 
262283.3708841119, 
264118.1045295098, 
269484.92912564304, 
265317.49981076806, 
257422.8242768359, 
264809.1713209059, 
266232.30030340585, 
269346.7873118258, 
280282.14210483, 
262159.0955865466, 
262490.52838316007, 
261421.42696216237, 
277975.95360665326, 
267253.5759057525, 
274719.3556803059, 
278861.6725451403, 
250252.5299730462, 
272396.1944771056, 
254449.97196619632, 
274102.96646416053, 
256825.4665733874, 
253475.56504866804, 
