111.52751514727994, 
112.78860980543213, 
109.73146038416617, 
111.87185782119857, 
112.17170266475127, 
110.26960261539858, 
109.5821246470994, 
106.9836777170523, 
110.09048232687736, 
112.23788363162869, 
111.96861077930794, 
111.63245769253886, 
110.27215701810916, 
110.38303877060058, 
111.81806967830035, 
109.28393975188088, 
112.2569429653398, 
106.4026084113797, 
107.37237244911677, 
111.08029730943872, 
109.1322486352994, 
108.9837280082963, 
108.70080312279816, 
115.29312241104587, 
108.01234237116101, 
109.91244896793859, 
112.93620188351596, 
115.51221656929675, 
110.35814797378035, 
118.04111999735639, 
