5.972048844178349, 
6.2514859021721385, 
6.228544732537689, 
6.038283022610994, 
6.221677316748498, 
6.042834514679579, 
6.156051192673138, 
6.280753372660929, 
6.123336489408325, 
6.036720386161469, 
6.123091116766846, 
6.147253333421634, 
6.142592781637467, 
5.5559639938145455, 
6.2493451958811574, 
6.137821330112838, 
6.181606584762542, 
6.090273183238545, 
6.125468814603948, 
6.10607784935802, 
6.271496905751686, 
6.176531314147279, 
6.262869788020051, 
6.114592281048751, 
5.901203221834646, 
6.213807636123704, 
6.167898904473787, 
6.20988793868402, 
6.1284989526069165, 
6.106976373372729, 
