340.37240800363475, 
344.58647704177775, 
344.48434046551944, 
351.9208540788036, 
352.70818954288245, 
349.52581977228044, 
348.9149886170313, 
349.26551871100406, 
350.53369390760696, 
343.2065976735541, 
346.92996563403216, 
343.4310423741417, 
345.92973097663037, 
348.95525600957956, 
346.0646055905215, 
345.1443418415413, 
343.4961727994698, 
349.6456747083851, 
346.86405953764915, 
352.3915494928911, 
343.5101795647177, 
345.90858515371855, 
346.69149051992844, 
341.55707371088397, 
344.4272225956958, 
349.20820422804246, 
348.21282193870417, 
348.6905708406285, 
344.91957441261064, 
349.0983891948937, 
