100.49881996409188, 
99.2528579991403, 
99.1126243184272, 
101.18087847025937, 
99.50170532323858, 
102.25409470498484, 
98.47370866128195, 
101.09709455564379, 
101.09156425905029, 
101.61628624029777, 
100.61286472194521, 
100.22559635609392, 
103.21094314853667, 
103.0258952510914, 
98.6189715951073, 
99.44967180427884, 
101.16555827196107, 
102.34774959055778, 
100.92360921722964, 
100.81374417662272, 
101.60343829896264, 
100.44856542196558, 
103.73142589544248, 
100.91024896640326, 
99.07114325204522, 
98.40219656877441, 
100.47349963033552, 
101.71334448544323, 
101.05260970098317, 
99.24454407621079, 
