143.34973030742137, 
142.4865714101418, 
143.63434220107277, 
142.0442274845313, 
146.39153704316644, 
145.3048463433895, 
143.54149328707055, 
146.43714533027713, 
142.93202944712297, 
148.51657296876252, 
151.83824134196217, 
148.37837341219642, 
138.33515653896367, 
141.2815929733634, 
147.6195482894319, 
144.00743603520493, 
146.08679281778353, 
146.03008699000694, 
145.4016774585173, 
140.2089165781313, 
141.21321800959876, 
147.28764642786996, 
147.50212982117193, 
146.74254445558938, 
142.6927612638465, 
144.0028231926808, 
144.01738230085513, 
145.29107595183513, 
149.35441070190336, 
144.199335422068, 
