342250.8216868263, 
341417.9304363104, 
336678.86240867106, 
342288.49782672385, 
342693.4406516166, 
343660.42252308695, 
345268.3580513191, 
336521.94049958634, 
340066.8221865363, 
339344.61820830725, 
343551.4533325259, 
336854.3131412712, 
337976.7618040161, 
337430.4186574056, 
344177.9271879971, 
338183.8898127885, 
340547.8656069812, 
337344.3828035762, 
340870.13739017927, 
339364.7502161575, 
343466.16521649575, 
342300.47160075844, 
344481.5211028841, 
342661.5819310446, 
340729.6017202321, 
343272.4911227607, 
343855.18857990135, 
340354.65855865, 
337076.3488772617, 
340215.5212297714, 
