97.72535546592506, 
100.01870106158061, 
97.92551038570036, 
99.175554258472, 
96.44839164732196, 
99.426566804372, 
101.88370617040417, 
101.99264583403463, 
103.51792434150477, 
102.55277598383682, 
98.58184570047314, 
100.03524824224976, 
100.67790221102497, 
99.47078064963743, 
100.65859925944731, 
100.94188697774779, 
100.52251913092962, 
98.94030244927056, 
101.13710637212796, 
97.68851767401749, 
101.6217790325199, 
97.39494722820385, 
103.73993865926855, 
97.68783461586503, 
97.75436075039593, 
98.98242749208494, 
101.03612381254386, 
100.90570931479932, 
100.20745769125438, 
98.21637814034221, 
