120829.81824412599, 
124607.66853572385, 
122222.98140280019, 
122156.24305748985, 
120684.26283862146, 
124085.51252534504, 
119742.4763724505, 
123964.9009161444, 
120479.78143139574, 
120561.36495846021, 
120846.60619983789, 
121267.59134012053, 
120504.97682047857, 
121847.89569747073, 
126098.80209979396, 
123022.50552675866, 
122214.90686020066, 
118974.189351675, 
120143.35564179161, 
122707.44413673134, 
121812.10541646124, 
122421.84461512536, 
121213.72593657009, 
120603.30570560701, 
122146.33786916519, 
119912.03927490918, 
120113.70108534167, 
123333.0134774149, 
122312.39434584872, 
119400.19351614307, 
