185144.89498887892, 
185409.78759518106, 
183070.5546786505, 
183357.78827283558, 
185858.0765203265, 
184664.09098975363, 
184342.17407663973, 
183590.41175814206, 
184536.0011056706, 
183335.64816418712, 
183916.960441657, 
185582.766447547, 
184690.88676080594, 
184747.92842741532, 
184574.8881823511, 
183826.1911696775, 
185019.40286423548, 
183554.57160418542, 
183863.03241302975, 
182491.72669103756, 
185132.67858922348, 
182728.234656382, 
184025.0469779532, 
182773.1186100955, 
185378.48236953234, 
184127.0922884296, 
183423.45928362658, 
183471.01947363382, 
182645.83291769476, 
182834.52691953722, 
