351.5063476995496, 
349.9799676959322, 
352.59325312684877, 
351.786218729413, 
351.80128764725237, 
350.83066292203256, 
352.0984799992394, 
351.3888126390769, 
350.4366469928055, 
351.067459967816, 
350.99967914035255, 
353.43168738960077, 
352.3233345687761, 
351.92344749579144, 
352.1039250933188, 
350.9762121165157, 
352.16120239002197, 
351.7935284962854, 
351.76839901091626, 
351.405484082182, 
352.3114996001616, 
350.5814328389684, 
350.6797109897982, 
352.2577596085719, 
350.16583522972724, 
352.4274793459544, 
351.9072128535837, 
351.69136663985387, 
349.79036666814255, 
350.76602319157007, 
