1061318.836393272, 
1049303.4573812967, 
1043293.9202131523, 
1040267.7946051216, 
1067185.6225253218, 
1044826.6296796682, 
1062885.2528727627, 
1054063.3672190192, 
1033972.5890495081, 
1070522.9867711377, 
1054863.919291898, 
1042927.7701900472, 
1050588.273564385, 
1060757.0356096625, 
1037714.4104229453, 
1036730.4509108902, 
1046621.1156325154, 
1062014.4031351993, 
1040634.830724994, 
1040549.9096707113, 
1061974.2675267153, 
1024154.5833521694, 
1045949.1413871559, 
1057904.73759886, 
1045768.3983387589, 
1056919.31626377, 
1055117.1958491702, 
1063092.5752400567, 
1060823.4647744724, 
1045581.1049735462, 
