-3.567340855784265E-163, -7.61895840940835E-163, -1.2763779534685649E-163, -3.9954293449441736E-163, 3.572036672104291E-164, -8.362626752792452E-163, 2.4580527577656807E-165, -3.9550863521805726E-163, -7.236606930523775E-163, -8.14357914213593E-163, -7.03179015797335E-163, -6.121195090352928E-164, 6.617753497872687E-163, -1.2937210191388043E-162, -3.137071353695253E-164, 4.660516370067294E-163, 1.3097077244157821E-163, 5.019278261030072E-163, -5.6879029913060986E-164, -4.802731612449246E-163, -9.493031972489939E-164, 4.621617431293938E-163, -1.0119139922214775E-162, 1.0635129948501952E-163, -3.1657167625803714E-163, 1.1325802661850118E-162, 3.453250997628979E-163, 5.674721076215134E-163, 4.4043257688855775E-163, 3.9998102911352185E-163, 
-7.004777769752531E-163, 9.658386026220388E-163, -3.831818182959197E-163, 7.450756970062993E-163, -4.302112506401587E-163, -3.48006856928951E-163, -6.956435335114385E-163, 2.05692024672186E-163, -6.033108440603385E-163, -8.6183974857981E-163, 1.4356847928564153E-162, -6.387581312724642E-163, -4.5907876017997134E-163, -7.273061682724164E-163, 1.8103081172802122E-163, 1.541525891387304E-163, 7.41210273142135E-164, -5.2594819314209954E-163, 1.5278523724902308E-162, -2.6854302231258943E-163, 1.1690281987465255E-162, 6.099939391282396E-163, -2.6661971965458752E-163, 8.653936502003181E-163, -1.307738556675221E-162, 1.12463943238813E-162, 1.2018837274598056E-162, -5.355848737581202E-163, -6.818479170573264E-163, -7.910407252968971E-164, 
8.05833563507261E-163, 1.3614891573949263E-163, -1.1656278026665914E-163, 1.3016721744886142E-163, -7.147256528900845E-163, 5.206124819378893E-164, 8.149788061431476E-163, 9.930632803537669E-163, -9.199259748036841E-163, 9.625309989757332E-164, -2.7110103235984662E-163, -1.1486302119825332E-162, -1.4151219150152547E-162, 3.802690794852163E-163, -6.873797997663072E-164, 1.1622560343221784E-162, -2.914026777829051E-163, 3.102449828223832E-163, -1.447273676541389E-162, -1.1548573630001777E-162, -1.2579983060497176E-162, -3.8555528092797146E-163, -1.8413520761334604E-163, 9.17621877251638E-163, 4.853126302140121E-163, -8.12654680732747E-163, 3.026042431840071E-163, -1.379943184797725E-162, -1.5008043990826506E-162, -1.2192992879735501E-162, 
-0.8930898006515693, -0.8931644680034817, -0.8965615512494165, -0.8939767352717839, -0.8930363907384933, -0.8963162625589183, -0.8949356054909964, -0.8942252452987115, -0.8964160679599115, -0.8963718998907045, -0.8963659563259996, -0.8944491570789482, -0.8926470094419919, -0.8937291938990749, -0.8937889121444403, -0.8957817058144709, -0.8932888538348404, -0.8944578759565279, -0.8935161245516406, -0.8952072574999138, -0.896099270251978, -0.8956167823251334, -0.8937439944963177, -0.8936917634422632, -0.8958122119781172, -0.8945085936273247, -0.8920145587309789, -0.8952913154080775, -0.8936372837958646, -0.8943244298972949, 
-1.9793890276909636, -1.977957285633363, -1.9832704668108745, -1.978280595765913, -1.9812105727553606, -1.9792502814859985, -1.9769689831116317, -1.9803429971270052, -1.9755889045755988, -1.9795291372819446, -1.977579952354203, -1.9785950419970286, -1.9771989964682748, -1.977525978004354, -1.9778322464750326, -1.9788693274928448, -1.973453166065953, -1.9740882338002852, -1.9780134353653525, -1.9776785329358397, -1.9766027915210997, -1.97983157399549, -1.97761132671302, -1.9778462256670264, -1.9767956553055535, -1.9752965741775355, -1.9803855372530326, -1.9752470686578476, -1.9758426426465074, -1.9807168797757853, 
-2.9232918309163196, -2.928875679054171, -2.9195234699721375, -2.918298961835333, -2.917376363610161, -2.9260770516284857, -2.915444636415684, -2.9205503079254025, -2.925482201446973, -2.921982144062283, -2.9268146835829176, -2.916648624667853, -2.915646809756186, -2.91696820258986, -2.9315794191306686, -2.921192625672759, -2.9193027462800067, -2.9204410193256143, -2.925792591368276, -2.919236921922303, -2.914427312188434, -2.9207402522527866, -2.9256932861902993, -2.9201503670532523, -2.9183957325753047, -2.9265963459139024, -2.9199811561236535, -2.9205284270727385, -2.9211787032889487, -2.9156664127105745, 
-2.924840647110148, -2.9254652726538493, -2.9268602146231055, -2.87387297667541, -2.912103042304822, -2.9193485096821488, -2.926128118182454, -2.9276590422839432, -2.9180174618994794, -2.9245292455088507, -2.9232876431467, -2.9180256137205447, -2.9193928491736165, -2.918713213782159, -2.928420707485648, -2.9151088006865455, -2.9271452080557245, -2.9235867998928873, -2.923436752642198, -2.9207056858670657, -2.9210242706815035, -2.9266360795581727, -2.9207169379274913, -2.921096874262696, -2.9121560729328304, -2.926179727668503, -2.918582038836927, -2.9318653918486346, -2.92692900102574, -2.9320511182056754, 
-2.927768694867373, -2.9199373188184223, -2.9197123185623663, -2.9171225037118904, -2.9157327461209395, -2.921805099157343, -2.9182771729849892, -2.921622473916039, -2.920671170077523, -2.920698438413961, -2.922061904803636, -2.9223149013748153, -2.9274073480800245, -2.917563738485807, -2.9116230815766957, -2.919895735586264, -2.9151061729162855, -2.928745403406147, -2.9256830287981272, -2.915028460608127, -2.922615304257929, -2.919444192797607, -2.920824713809708, -2.920458157923391, -2.9245366224632914, -2.9288330190217735, -2.919142658551447, -2.925104530966835, -2.9219437830667134, -2.9222126169311915, 
-2.9175464772554798, -2.9213265669262567, -2.923865095170847, -2.922430737895039, -2.9267206364149416, -2.918770466742809, -2.9186492556250525, -2.91991156697342, -2.913937189384011, -2.9160244924266574, -2.9214951588744213, -2.920616035503917, -2.9199820121028086, -2.917856859333871, -2.926710176563909, -2.9177633455690364, -2.9264470516856758, -2.9192031300923094, -2.922182892535123, -2.9183399621810056, -2.9236933485907475, -2.9237213828203488, -2.922204549606213, -2.9217433652939975, -2.9242344041278865, -2.92562869003209, -2.92295947439629, -2.919659247455334, -2.918662614800993, -2.921594930188918, 
-2.925922875051209, -2.920970003903832, -2.9142946450888703, -2.915986066404864, -2.9195250610259564, -2.9245492560690027, -2.919644838807314, -2.9258110325217417, -2.9232643356600296, -2.924560259943342, -2.9213766417691094, -2.9206826430391137, -2.9201644893241103, -2.919647587216262, -2.91904347115471, -2.9252206141042043, -2.917893155748219, -2.9157792987332742, -2.9228411051644034, -2.9211791344057487, -2.9173910626041337, -2.9153372952943077, -2.9245062205114207, -2.9233044033908793, -2.923078559596386, -2.9275320593965057, -2.9208707624989483, -2.915973280701059, -2.9203019807571557, -2.927229991537404, 
