2.0085354966187006, 
2.030894974274883, 
2.058879041624023, 
2.029934062510525, 
1.9971776687892695, 
2.0421397359125706, 
2.022780720516078, 
2.0040546682933114, 
1.98823433356324, 
2.037764054698724, 
1.9699426563178537, 
1.9835140183197195, 
1.9784082182953275, 
2.0082006577956024, 
2.057361952716558, 
2.0359110734381014, 
2.0432905887913226, 
2.006958691784673, 
2.001287406156553, 
2.0258249081182447, 
2.0240631677983676, 
2.0215236854118346, 
1.9423119281331511, 
1.9912775673563408, 
2.0471460986568935, 
2.0235327663739042, 
2.004487371269163, 
2.0508552811784413, 
2.040279177999549, 
1.9974061836226809, 
