183.473585512554, 
186.82842959280728, 
186.7331660281485, 
183.1126587445168, 
197.08775527642928, 
179.97190743494355, 
198.0261009128506, 
194.23032688929038, 
181.4212359533105, 
184.02430335483163, 
176.9623470735443, 
186.19863960104522, 
186.37710649851763, 
185.9347288847733, 
188.60672569323992, 
188.09464276275085, 
202.12850740188028, 
173.49043312466188, 
175.55928107534868, 
192.3212280086672, 
196.55541831982697, 
182.38427799199118, 
190.99699352573117, 
189.422021348342, 
184.51017654159497, 
184.39732300403995, 
180.37386998420908, 
184.2206969849289, 
171.8501928308276, 
184.44903930349744, 
