334489.5182687651, 
330927.27724064735, 
336084.3443627299, 
333516.48458648607, 
302959.9437058018, 
337167.5933111185, 
343003.947968251, 
340917.0857966712, 
312758.9321987283, 
306150.44101417385, 
349742.1930446857, 
342485.5479747953, 
362814.84491884947, 
332964.00640872034, 
335947.1601771218, 
343356.5680961391, 
335243.9516369592, 
303442.1124693501, 
347460.04409197, 
328337.0631664926, 
338830.09398269566, 
320352.82459630753, 
304192.2437139424, 
352029.73101815337, 
337456.16920853057, 
337906.5263427666, 
344043.49390062835, 
338508.54524563864, 
361168.3995866762, 
344040.481859342, 
