1.4410045392225803E-15, 3.169573137744616E-15, -5.353441744024197E-16, 1.482444987060721E-15, 1.6191606216668124E-16, 6.353780103530366E-17, 4.1872505786056614E-16, 9.964127153643203E-16, -2.5176858571972E-16, -1.413344996389521E-15, -6.059770672645873E-16, -4.3797068243913206E-16, -1.132792554182056E-15, -1.18291417752932E-15, 6.235063075234059E-16, -1.7489533448537998E-15, 9.081217598960573E-16, 3.7791995614430323E-16, -3.009290800432293E-16, -3.980948329249272E-16, -2.3869145971689517E-15, -6.855426831309432E-16, 1.0428126700636381E-16, -4.417261663928689E-17, 1.9277395367230786E-15, -1.8194225851665213E-16, -6.416561594336183E-16, 1.8167335927137056E-15, 6.503756890771017E-16, -1.3981091689962484E-15, 
2.053137417332348E-15, 3.098429105736997E-16, -4.1437635502630447E-16, 1.1997691953797581E-15, 8.004585864800822E-17, -3.2620161488604612E-15, -2.0398522658768258E-15, 4.135397195960962E-17, -8.72761291779234E-16, -2.4183442526197962E-15, -1.1365889275022581E-15, 2.857831845722296E-16, -1.781891256527336E-15, -3.92436832569309E-16, 1.982894229627094E-15, 8.529170614743269E-16, -2.815373090291892E-16, 2.529278923383905E-15, 6.784598488403985E-16, 1.2080428843132458E-15, 7.066566558435839E-16, 2.811728800099153E-16, 1.2164355047335322E-15, -2.922062216991646E-15, 1.4254856735691018E-16, -8.14880825637972E-16, 9.644527037118142E-17, -8.101377941399262E-16, 2.471565446418517E-16, -2.7631716781728206E-16, 
-0.004481674183313916, -0.02643377315229852, -0.03908300959818868, -0.007792529573207881, -0.9717318315374192, -0.013606112481266554, -0.02842014930778338, -0.019408429253529938, -0.023980225787519807, -0.012067643043128665, -0.9709474035190461, -0.033662684852322475, -0.00535375871548193, -0.005631288127331054, -0.9693087767425098, -0.020771221990204345, -0.007352969872760548, -0.9703005053342576, -0.025834004143512036, -0.028146539827676818, -0.971842326004942, -0.024554428918789315, -0.02450587886120574, -0.043190065374452295, -0.014376924960848348, -0.9640996525225675, -0.02388160281827435, -0.0234925158350825, -0.044637171955933454, -0.020491967651115217, 
-9.481536178542172E-9, -2.700035969285506E-9, -0.9248434977530777, -1.953797620638308E-9, -0.9248434930681539, -5.485553534171409E-9, -1.5770666615335038E-8, -9.774259934972899E-9, -7.011258056553394E-9, -5.4991512681154295E-9, -0.9248435064078279, -0.9248434850441584, -1.3211387357875926E-8, 6.118143148848982E-9, -2.296042563493118E-9, 1.4041850973558638E-9, -9.053689756733236E-9, -0.9248434909080637, -5.6233952066594545E-9, 9.194584616884553E-9, -0.9248434792859248, -8.619276605753673E-9, -3.024679284150896E-9, -0.9248434880759668, 8.83792126443994E-9, -3.995874326704683E-9, 8.102582001216351E-9, 3.52998998792133E-9, 2.9344408679481053E-9, 6.953960970304426E-9, 
-0.00446607391103187, -0.026315319087403564, -0.9641445056907157, -0.007911676464101415, -0.9711306846520776, -0.012812010111252176, -0.029891285140290356, -0.02158463007953519, -0.024137938081067904, -0.011745481381881825, -0.9707419341463935, -0.03314368681297429, -0.0052795741519609295, -0.005561649234493152, -0.9690221727510305, -0.020598563709706714, -0.00733296537917285, -0.9703692841941269, -0.025939763697907885, -0.027707380877056233, -0.971155753306855, -0.024924339644999505, -0.022915216448518884, -0.03847529153208041, -0.01422924256247868, -0.0383158770382136, -0.023689178465419618, -0.022794696481000225, -0.04434452287693875, -0.020789558136624225, 
-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 
-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 
-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 
-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 
-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 
