1921124.3494830192, 
1907964.637194489, 
1913411.640229215, 
1894422.1690995528, 
1906376.3804633582, 
1916295.5889993126, 
1908589.3035750766, 
1917771.318709713, 
1913135.4685573424, 
1912371.8874964926, 
1906575.4408363772, 
1900276.7575650758, 
1902550.7427770246, 
1914228.828652652, 
1900422.5135385806, 
1898263.5449062465, 
1922496.6683116453, 
1887037.7041004107, 
1913726.0039888788, 
1881295.5345317132, 
1913726.0287274846, 
1908652.635403991, 
1934827.4744412967, 
1910745.9777314407, 
1926632.5707626268, 
1912007.351702371, 
1905314.6822134831, 
1898983.3934390936, 
1925439.118062393, 
1907600.7964145401, 
