1896314.5150991923, 
1893426.01893441, 
1899528.3137327523, 
1886745.2766462937, 
1895954.6448801367, 
1898834.4311990137, 
1893777.2892871671, 
1891512.43507155, 
1895244.9725140047, 
1899849.2469518369, 
1896803.3835653397, 
1891667.5863912576, 
1897764.0573877997, 
1894678.529927498, 
1900248.277856021, 
1895706.8710117603, 
1892997.1396877605, 
1895327.9138078894, 
1892637.1129987133, 
1895738.6755903729, 
1892383.379336695, 
1893018.5917506837, 
1898513.8545733495, 
1897240.7595638514, 
1891271.6150579792, 
1894877.6327655385, 
1895155.9672811383, 
1893217.9221853465, 
1900199.8222468388, 
1899070.5068262443, 
