338.3977755278744, 
338.56716027511163, 
335.48668471527645, 
333.5891373257433, 
337.65126169918324, 
336.0667214174659, 
334.71656722265345, 
339.93621476577204, 
337.32617986188535, 
335.24824992395753, 
334.1094221020397, 
341.63814755300933, 
337.1953593150072, 
340.7562799354852, 
339.6441902729532, 
334.79435792969934, 
335.74400140531606, 
335.26782835831347, 
336.68538454700246, 
337.5850304956824, 
337.83919012902237, 
335.88066252563254, 
336.38187309862167, 
338.02386769546433, 
335.019740985219, 
335.27029052676096, 
339.3101995368755, 
338.0536390591058, 
336.4293454937664, 
337.544993398518, 
