154.8329774372575, 
155.35713374767087, 
154.99697331535475, 
155.71929502246283, 
154.44299299635338, 
155.12596088600364, 
156.12851517849398, 
156.2602625285283, 
154.98404243039676, 
154.65582600519855, 
153.08208231729412, 
155.30932093419813, 
154.20742416909394, 
155.1049042700832, 
154.57419794121694, 
155.91376261666474, 
156.6197944236513, 
156.49034416874363, 
155.51030406240886, 
154.14105160699017, 
156.02999918874312, 
154.74707873465013, 
155.49280016177264, 
154.03107847222327, 
154.68613131595276, 
155.42048417798992, 
154.1769944371822, 
155.27641393384172, 
155.55890140056152, 
155.52609978578164, 
