1278334.014336449, 
1280479.8262686508, 
1281200.3691190255, 
1281037.9461481862, 
1280736.401153219, 
1277527.7160257183, 
1279768.9588781986, 
1282252.6538191645, 
1281108.923235377, 
1279538.2417705152, 
1279546.3748938334, 
1279338.71329094, 
1278885.157729814, 
1279673.1036343435, 
1280029.5740246421, 
1279564.971037155, 
1280539.9443205823, 
1280061.1722457244, 
1279913.4650565076, 
1280260.6056110647, 
1279902.4553210575, 
1280165.065746343, 
1279683.32726187, 
1279306.9505578196, 
1279563.03260126, 
1281792.073569812, 
1279779.496405386, 
1281533.5283501688, 
1279701.8316662216, 
1279818.4555156473, 
